,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew
2024-07-13 18:45:00,-17954680.506812625,-6717067.750713853,-11868195.629898896,-1870575.8293127175,-301842.9179118247,73588083841.37215
2024-07-13 18:50:00,-17939809.909837484,-6711337.788438662,-11859576.907481024,-1868980.1436158293,-301585.4322652814,73375911167.1993
2024-07-13 18:55:00,-17925716.233189937,-6705906.909223517,-11851450.220944744,-1867467.7468723713,-301341.38642713253,73167735004.38841
2024-07-13 19:00:00,-17906705.42562217,-6701588.702752511,-11841962.226326667,-1866265.208361458,-301147.34044014424,72963480074.1441
2024-07-13 19:05:00,-17888516.611666407,-6697548.283690705,-11832971.509054093,-1865140.0283695625,-300965.7773050883,72763072515.63382
2024-07-13 19:10:00,-17873420.29774132,-6694838.567161003,-11826201.894881753,-1864385.4237663543,-300844.01156229794,72566439859.27486
2024-07-13 19:15:00,-17880584.58737732,-6700431.615171205,-11834108.40287341,-1865942.9814400815,-301095.34473237663,72460902903.18762
2024-07-13 19:20:00,-17887870.19657067,-6706040.097317663,-11842048.351454541,-1867504.837227703,-301347.3714617428,72356342843.65948
2024-07-13 19:25:00,-17895354.955441885,-6711695.320532698,-11850075.782764085,-1869079.709515434,-301601.4985808994,72252988793.25821
2024-07-13 19:30:00,-17903223.141256,-6717466.79666534,-11858313.353684865,-1870686.956033385,-301860.8497235687,72151578945.3395
2024-07-13 19:35:00,-17911454.555382993,-6723346.222246657,-11866747.113776606,-1872324.2644231184,-302125.05175918486,72052079265.99234
2024-07-13 19:40:00,-17919923.29652269,-6729287.975171124,-11875295.604195487,-1873978.9297944887,-302392.0545804741,71953918544.00064
2024-07-13 19:45:00,-17928757.4960999,-6735340.566274849,-11884044.353445465,-1875664.4614942607,-302664.03810475545,71857604965.48004
2024-07-13 19:50:00,-17937950.964353923,-6741502.0995743545,-11892989.909393864,-1877380.3315270343,-302940.9171327712,71763105561.60587
2024-07-13 19:55:00,-17947497.16724472,-6747770.541559415,-11902128.579619693,-1879125.9735988234,-303222.6002852645,71670386160.46992
2024-07-13 20:00:00,-17955654.29607645,-6750590.530584393,-11909440.225526521,-1879911.2869981844,-303349.3213110705,71579413233.71672
2024-07-13 20:05:00,-17964171.011724114,-6753556.184050927,-11916960.748635625,-1880737.1651787385,-303482.5880174782,71490153884.5334
2024-07-13 20:10:00,-17968783.907996837,-6755095.677718063,-11921608.476786515,-1881165.8849341432,-303551.76779619115,71402575835.7555
2024-07-13 20:15:00,-17929673.344212253,-6740207.416909484,-11897216.99848132,-1877019.7869874502,-302882.73835479293,71141863612.88704
2024-07-13 20:20:00,-17890271.858601525,-6725219.151530745,-11872601.683229825,-1872845.8396667892,-302209.2150371408,70880667213.2954
2024-07-13 20:25:00,-17851304.040605403,-6710402.663647297,-11848247.67158003,-1868719.7291169683,-301543.41083478334,70621591143.70448
2024-07-13 20:30:00,-17813465.731672674,-6696019.388125247,-11824617.180445038,-1864714.2599842453,-300897.0737701848,70367385576.26076
2024-07-13 20:35:00,-17776691.04084308,-6682044.684774854,-11801664.311755136,-1860822.5704436293,-300269.09659431275,70117968256.47154
2024-07-13 20:40:00,-17740510.576063868,-6668301.680781939,-11779080.623260947,-1856995.4047747164,-299651.5312250109,69871286478.48033
2024-07-13 20:45:00,-17705409.070195735,-6654972.4455288565,-11757188.347327083,-1853283.4658434782,-299052.5592611066,69629244540.52968
2024-07-13 20:50:00,-17671368.704752408,-6642050.144158225,-11735976.111896167,-1849684.85027191,-298471.8735666035,69391761734.74681
2024-07-13 20:55:00,-17638370.293007877,-6629527.430544581,-11715431.626449881,-1846197.5123035538,-297909.14403080044,69158752185.17033
2024-07-13 21:00:00,-17609403.712402653,-6615106.655345656,-11696261.097277395,-1842181.6002228397,-297261.1218541399,68930131632.97833
2024-07-13 21:05:00,-17581400.80594282,-6601101.54835162,-11677723.816263312,-1838281.4438447542,-296631.77843858517,68705817406.4606
2024-07-13 21:10:00,-17547198.061133783,-6585661.159223005,-11655048.203575723,-1833981.5886443802,-295937.93816761574,68485728391.121666
2024-07-13 21:15:00,-17446440.66268016,-6545282.137736132,-11588161.233672412,-1822736.797850568,-294123.4378349778,68006300408.80055
2024-07-13 21:20:00,-18183365.50905613,-6819094.970533678,-12077670.672549335,-1898988.4728068467,-306427.68538474094,70788630028.32187
2024-07-13 21:25:00,-18077113.247615058,-6776624.262013163,-12007125.362752864,-1887161.1868897409,-304519.1915208443,70284875428.8663
2024-07-13 21:30:00,-17972990.063538987,-6734997.818151407,-11937989.173073428,-1875569.0126497576,-302648.6361321197,69790030575.02419
2024-07-13 21:35:00,-17871009.158594582,-6694219.661917362,-11870270.968188696,-1864213.0704073657,-300816.1999975519,69304132956.49504
2024-07-13 21:40:00,-17771132.49588511,-6654274.619550318,-11803945.577061506,-1853089.1345583156,-299021.2012582734,68827020811.26837
2024-07-13 21:45:00,-17673322.730058733,-6615147.795026194,-11738988.285825916,-1842193.0568427371,-297262.9705359868,68358535289.95476
2024-07-13 21:50:00,-17577543.197496306,-6576824.566066241,-11675374.831313329,-1831520.7652336364,-295540.85075360927,67898520415.30357
2024-07-13 21:55:00,-17483757.903548073,-6539290.579043164,-11613081.392617958,-1821068.2625183486,-293854.1969063697,67446823030.278
2024-07-13 22:00:00,-17397845.00722697,-6501329.287354417,-11554580.972294774,-1810496.7635670525,-292148.3413937742,67003292747.05899
2024-07-13 22:05:00,-17301239.43840095,-6461955.372545671,-11489611.814539084,-1799531.875898794,-290379.0072473053,66567781896.97581
2024-07-13 22:10:00,-17202189.42293636,-6421698.30125152,-11423023.248989932,-1788321.0459181448,-288569.98695497325,66122956599.130295
2024-07-13 22:15:00,-17022006.77704738,-6351200.142380116,-11302567.049266798,-1768688.647245095,-285402.0317145494,65366686649.56437
2024-07-13 22:20:00,-16845189.576677147,-6282019.400082569,-11184357.4658916,-1749423.1240736262,-282293.27683915326,64624071230.7149
2024-07-13 22:25:00,-16671682.169160023,-6214134.059454605,-11068357.311335292,-1730518.3456709022,-279242.7330514409,63894882976.57335
2024-07-13 22:30:00,-16501424.848203892,-6147520.613443159,-10954526.70983088,-1711967.7657689804,-276249.34402181266,63178879112.92102
2024-07-13 22:35:00,-16334359.004766451,-6082155.985397207,-10842826.517732706,-1693764.9579587155,-273312.0727615199,62475821253.92091
2024-07-13 22:40:00,-16170427.107402148,-6018017.521429566,-10733218.310414266,-1675903.6135626633,-270429.90127942973,61785475323.97021
2024-07-13 22:45:00,-16009572.682637542,-5955082.982795515,-10625664.369186355,-1658377.5395126743,-267601.83023954515,61107611479.76421
2024-07-13 22:50:00,-15851740.29569028,-5893330.538405578,-10520127.668444686,-1641180.6562648441,-264826.8786245544,60442004033.77902
2024-07-13 22:55:00,-15696875.531520456,-5832738.757468121,-10416571.863039574,-1624306.995750616,-262104.08340521296,59788431379.12715
2024-07-13 23:00:00,-15545230.474172689,-5773286.602260627,-10315266.773826705,-1607750.6993637187,-259432.49921550916,59146675915.77396
2024-07-13 23:05:00,-15393229.85140711,-5714347.447653303,-10213862.758577533,-1591337.2639034516,-256783.96758442052,58516523978.09409
2024-07-13 23:10:00,-15222010.289380653,-5648319.035645854,-10099713.553937871,-1572949.6048634027,-253816.86805750357,57813878038.61489
2024-07-13 23:15:00,-15095938.071937514,-5599084.73617708,-10015525.74032738,-1559238.7872898204,-251604.4406763118,57283200000.00001
2024-07-13 23:20:00,-15109750.064083759,-5601745.418637187,-10024145.15702775,-1559979.7368356732,-251724.0029893926,57283200000.00001
2024-07-13 23:25:00,-15123724.237098224,-5604455.32738463,-10032867.00352936,-1560734.394967872,-251845.77736981565,57283200000.00001
2024-07-13 23:30:00,-15137862.608114295,-5607215.074674037,-10041692.553808447,-1561502.9321877072,-251969.79133028907,57283200000.00001
2024-07-13 23:35:00,-15152167.23668166,-5610025.285634539,-10050623.108630432,-1562285.5225817708,-252096.07296205845,57283200000.00001
2024-07-13 23:40:00,-15166640.226028841,-5612886.598652973,-10059659.996347303,-1563082.343928676,-252224.6509521273,57283200000.00001
2024-07-13 23:45:00,-15181283.724374551,-5615799.665771916,-10068804.573725853,-1563893.5778099012,-252355.55460114309,57283200000.00001
2024-07-13 23:50:00,-15196099.926290166,-5618765.153103237,-10078058.226808172,-1564719.4097249522,-252488.81384198088,57283200000.00001
2024-07-13 23:55:00,-15211091.074115766,-5621783.741257902,-10087422.371805998,-1565560.0292110615,-252624.4592590576,57283200000.00001
2024-07-14 00:00:00,-15215643.505194925,-5625449.2122641485,-10089606.413630629,-1566580.7932887503,-252789.1734625029,57283200000.00001
2024-07-14 00:05:00,-15220321.98561466,-5629172.570855917,-10091869.28786221,-1567617.677959876,-252956.48894352544,57283200000.00001
2024-07-14 00:10:00,-15225128.19625784,-5632954.588971013,-10094212.045740219,-1568670.8981944595,-253126.4403904696,57283200000.00001
2024-07-14 00:15:00,-15230063.855926927,-5636796.05596163,-10096635.76221938,-1569740.6738121002,-253299.06327422525,57283200000.00001
2024-07-14 00:20:00,-15235130.722555583,-5640697.7791508045,-10099141.536727441,-1570827.2296369332,-253474.3938732324,57283200000.00001
2024-07-14 00:25:00,-15240330.594470661,-5644660.584411947,-10101730.493954415,-1571930.7956590238,-253652.46929952432,57283200000.00001
2024-07-14 00:30:00,-15245665.311707025,-5648685.31677269,-10104403.784674881,-1573051.607202522,-253833.32752586153,57283200000.00001
2024-07-14 00:35:00,-15251136.757378023,-5652772.84104426,-10107162.586605098,-1574189.9051009335,-254017.00741401437,57283200000.00001
2024-07-14 00:40:00,-15256746.85910447,-5656924.042477738,-10110008.105296701,-1575345.9358798768,-254203.54874425297,57283200000.00001
2024-07-14 00:45:00,-15262497.590505283,-5661139.827448622,-10112941.575068956,-1576519.9519477182,-254392.99224610915,57283200000.00001
2024-07-14 00:50:00,-15268390.97275299,-5665421.124171188,-10115964.259981591,-1577712.2117945082,-254585.37963047755,57283200000.00001
2024-07-14 00:55:00,-15274429.076197619,-5669768.883444255,-10119077.454850394,-1578922.9801996665,-254780.753623128,57283200000.00001
2024-07-14 01:00:00,-15278619.254517714,-5673846.634813261,-10121193.266342225,-1580058.5565302758,-254963.99434920354,57283200000.00001
2024-07-14 01:05:00,-15282946.099460037,-5677990.732104503,-10123395.530585961,-1581212.6089404947,-255150.21644267064,57283200000.00001
2024-07-14 01:10:00,-15287411.654716624,-5682202.167444885,-10125685.540383004,-1582385.413718829,-255339.4644864474,57283200000.00001
2024-07-14 01:15:00,-15292018.015737554,-5686481.958087673,-10128064.621275919,-1583577.2541509983,-255531.78419254738,57283200000.00001
2024-07-14 01:20:00,-15296767.331589654,-5690831.147314825,-10130534.132724237,-1584788.420771218,-255727.22244262823,57283200000.00001
2024-07-14 01:25:00,-15301661.80690208,-5695250.805381474,-10133095.469335169,-1586019.2116252214,-255925.82733043339,57283200000.00001
2024-07-14 01:30:00,-15306703.703903722,-5699742.030505017,-10135750.062152449,-1587269.932545702,-256127.6482062382,57283200000.00001
2024-07-14 01:35:00,-15311895.344557831,-5704305.949901383,-10138499.380006647,-1588540.8974408924,-256332.7357234167,57283200000.00001
2024-07-14 01:40:00,-15317239.112799611,-5708943.7208712865,-10141344.930930633,-1589832.4285970682,-256541.1418872541,57283200000.00001
2024-07-14 01:45:00,-15322737.456882866,-5713656.531939431,-10144288.263644027,-1591144.8569957917,-256752.920106139,57283200000.00001
2024-07-14 01:50:00,-15328392.891842352,-5718445.604049873,-10147330.969110824,-1592478.5226468006,-256968.12524527917,57283200000.00001
2024-07-14 01:55:00,-15334208.002078824,-5723312.191820956,-10150474.68217466,-1593833.7749374826,-257186.81368309364,57283200000.00001
2024-07-14 02:00:00,-15336537.961172454,-5727868.191418562,-10151835.728938658,-1595102.5343190944,-257391.5453105811,57283200000.00001
2024-07-14 02:05:00,-15339008.092447434,-5732501.664994396,-10153288.325630661,-1596392.8687326182,-257599.75836367247,57283200000.00001
2024-07-14 02:10:00,-15341620.781615498,-5737213.931145186,-10154834.030418174,-1597705.1453822048,-257811.51209576486,57283200000.00001
2024-07-14 02:15:00,-15344378.483253146,-5742006.346529602,-10156474.44644598,-1599039.7420715361,-258026.86747063423,57283200000.00001
2024-07-14 02:20:00,-15347283.723624416,-5746880.307428446,-10158211.223679774,-1600397.0476383024,-258245.88723254425,57283200000.00001
2024-07-14 02:25:00,-15350339.103654431,-5751837.251388129,-10160046.060848262,-1601777.462411885,-258468.6359800996,57283200000.00001
2024-07-14 02:30:00,-15353547.302063651,-5756878.658952997,-10161980.707490211,-1603181.3986957725,-258695.18024409053,57283200000.00001
2024-07-14 02:35:00,-15356911.078673605,-5762006.05549243,-10164016.966113504,-1604609.281276374,-258925.5885695966,57283200000.00001
2024-07-14 02:40:00,-15360433.277895706,-5767221.013129118,-10166156.694473777,-1606061.5479600087,-259159.9316026377,57283200000.00001
2024-07-14 02:45:00,-15364116.832415698,-5772525.152775502,-10168401.807980826,-1607538.6501400147,-259398.2821816841,57283200000.00001
2024-07-14 02:50:00,-15367964.767087406,-5777920.146285845,-10170754.2822417,-1609041.0533960594,-259640.715434364,57283200000.00001
2024-07-14 02:55:00,-15371980.203050377,-5783407.71873209,-10173216.155750046,-1610569.2381279245,-259887.30887973317,57283200000.00001
2024-07-14 03:00:00,-15370965.186666053,-5789447.2152425125,-10173574.110016465,-1612251.1232320927,-260158.70397608765,57283200000.00001
2024-07-14 03:05:00,-15370084.350645669,-5795586.417734422,-10174028.758346777,-1613960.7745589532,-260434.57953110384,57283200000.00001
2024-07-14 03:10:00,-15369165.501507575,-5803293.917747433,-10174712.025932796,-1616107.1669676406,-260780.92921523293,57283200000.00001
2024-07-14 03:15:00,-15368421.805580046,-5811103.4753254065,-10175517.008706994,-1618281.9804703672,-261131.86503044565,57283200000.00001
2024-07-14 03:20:00,-15367855.911358152,-5819016.6336827455,-10176445.54712707,-1620485.6448230436,-261487.45632371842,57283200000.00001
2024-07-14 03:25:00,-15367470.539949168,-5827034.978343239,-10177499.532109462,-1622718.6015639405,-261847.77434327226,57283200000.00001
2024-07-14 03:30:00,-15367268.487978036,-5835160.138833009,-10178680.90704835,-1624981.3044851422,-262212.892314648,57283200000.00001
2024-07-14 03:35:00,-15367252.630646577,-5843393.790463036,-10179991.669941548,-1627274.2201289472,-262582.8855208074,57283200000.00001
2024-07-14 03:40:00,-15367425.924956651,-5851737.656207213,-10181433.875630278,-1629597.8283108703,-262957.8313865268,57283200000.00001
2024-07-14 03:45:00,-15367791.413108235,-5860193.508682333,-10183009.638160532,-1631952.6226710302,-263337.80956737074,57283200000.00001
2024-07-14 03:50:00,-15368352.226084292,-5868763.172236892,-10184721.13327422,-1634339.1112558441,-263722.9020435566,57283200000.00001
2024-07-14 03:55:00,-15369111.587435273,-5877448.525156243,-10186570.601039039,-1636757.8171321189,-264113.1932190464,57283200000.00001
2024-07-14 04:00:00,-15359873.491406264,-5884916.378970109,-10183173.380737195,-1638837.472624588,-264448.7739916948,57283200000.00001
2024-07-14 04:05:00,-15350790.977541994,-5892497.34315213,-10179892.563650249,-1640948.6272069232,-264789.43757202616,57283200000.00001
2024-07-14 04:10:00,-15336816.926594818,-5904548.151548705,-10174940.697150482,-1644304.5485325519,-265330.96124047984,57283200000.00001
2024-07-14 04:15:00,-15323214.456870079,-5916678.079822653,-10170219.50766972,-1647682.5032417525,-265876.0402958281,57283200000.00001
2024-07-14 04:20:00,-15310003.803416777,-5928870.964489117,-10165736.48453037,-1651077.9901108947,-266423.9484042578,57283200000.00001
2024-07-14 04:25:00,-15297209.1039919,-5941105.148040571,-10161499.972640023,-1654484.97793535,-266973.7123486586,57283200000.00001
2024-07-14 04:30:00,-15284830.22357574,-5953380.617071291,-10157509.891980514,-1657903.4629818797,-267525.33152662136,57283200000.00001
2024-07-14 04:35:00,-15272852.481452215,-5965712.332561155,-10153761.61035267,-1661337.6115993094,-268079.47823534295,57283200000.00001
2024-07-14 04:40:00,-15261291.268838188,-5978084.854300971,-10150260.04480482,-1664783.1239825494,-268635.4586426386,57283200000.00001
2024-07-14 04:45:00,-15250146.421507051,-5990498.166201913,-10147005.098063314,-1668239.995651166,-269193.272025529,57283200000.00001
2024-07-14 04:50:00,-15239417.773949906,-6002952.252049528,-10143996.672094988,-1671708.2220897425,-269752.91765539016,57283200000.00001
2024-07-14 04:55:00,-15229105.159354875,-6015447.095501717,-10141234.6680949,-1675187.798747314,-270314.39479786187,57283200000.00001
2024-07-14 05:00:00,-15202720.663559403,-6024415.6614702875,-10129613.61441914,-1677685.3740803334,-270717.4126356901,57283200000.00001
2024-07-14 05:05:00,-15176875.017530622,-6033451.734544809,-10118306.50739494,-1680201.7488605797,-271123.4640206844,57283200000.00001
2024-07-14 05:10:00,-15142601.918578507,-6045780.6054046815,-10103418.380330626,-1683635.1053025697,-271677.48290109646,57283200000.00001
2024-07-14 05:15:00,-15109338.635331852,-6058099.146026601,-10089076.774873843,-1687065.584969433,-272231.03757461306,57283200000.00001
2024-07-14 05:20:00,-15077137.639397563,-6070383.308940947,-10075302.903816208,-1690486.4910974791,-272783.0474270932,57283200000.00001
2024-07-14 05:25:00,-15046063.305343954,-6082602.137741318,-10062122.347649913,-1693889.202915304,-273332.121379515,57283200000.00001
2024-07-14 05:30:00,-15016093.256356727,-6094756.930039146,-10049523.32245169,-1697274.0817830535,-273878.3177422654,57283200000.00001
2024-07-14 05:35:00,-14987154.789563544,-6106870.1935577085,-10037473.132253494,-1700647.3956742988,-274422.6479383527,57283200000.00001
2024-07-14 05:40:00,-14959281.33533056,-6118920.807107371,-10025983.519348357,-1704003.2627387617,-274964.1628510274,57283200000.00001
2024-07-14 05:45:00,-14932451.477146495,-6130910.0305265775,-10015043.210996056,-1707342.033817528,-275502.9190932829,57283200000.00001
2024-07-14 05:50:00,-14906644.187429389,-6142839.100774781,-10004641.13917222,-1710664.0533803194,-276038.97225000605,57283200000.00001
2024-07-14 05:55:00,-14881838.821224555,-6154709.232303171,-9994766.43725119,-1713969.6596287317,-276572.37689463625,57283200000.00001
2024-07-14 06:00:00,-14839165.629876597,-6163098.21597148,-9975745.806077534,-1716305.8322958557,-276949.3502113768,57283200000.00001
2024-07-14 06:05:00,-14797848.018956402,-6171502.472583832,-9957432.416904483,-1718646.2581879036,-277327.00984395714,57283200000.00001
2024-07-14 06:10:00,-14751023.09456705,-6181360.777517702,-9936800.055281509,-1721391.6089289812,-277770.0096226311,57283200000.00001
2024-07-14 06:15:00,-14706059.860044224,-6191163.951417775,-9917111.159218322,-1724121.6067239381,-278210.5319940901,57283200000.00001
2024-07-14 06:20:00,-14662922.009333352,-6200908.957335747,-9898345.826039456,-1726835.4058403354,-278648.44048787246,57283200000.00001
2024-07-14 06:25:00,-14621578.481806003,-6210591.37743443,-9880486.36323685,-1729531.775994399,-279083.53658091446,57283200000.00001
2024-07-14 06:30:00,-14581970.326964084,-6220213.267901501,-9863503.009444008,-1732211.2897953556,-279515.9126715234,57283200000.00001
2024-07-14 06:35:00,-14544023.803814355,-6229780.863217428,-9847359.87536221,-1734875.6834276395,-279945.8489167328,57283200000.00001
2024-07-14 06:40:00,-14507702.53945205,-6239291.560723085,-9832037.182505092,-1737524.2321001007,-280373.22836160724,57283200000.00001
2024-07-14 06:45:00,-14472953.44213999,-6248747.219078525,-9817508.12981782,-1740157.453414274,-280798.1345282125,57283200000.00001
2024-07-14 06:50:00,-14439725.271843214,-6258149.63211856,-9803746.850996912,-1742775.846919093,-281220.6480255811,57283200000.00001
2024-07-14 06:55:00,-14407968.571571374,-6267500.531256347,-9790728.379831424,-1745379.8947802493,-281640.8466577222,57283200000.00001
2024-07-14 07:00:00,-14364489.303345261,-6270797.533255908,-9770336.364740644,-1746298.0472358223,-281789.0030766897,57283200000.00001
2024-07-14 07:05:00,-14322764.828290485,-6274219.472591164,-9750871.175766539,-1747250.9923671598,-281942.7737683373,57283200000.00001
2024-07-14 07:10:00,-14295158.129986446,-6278274.392006678,-9747824.057724567,-1748380.2104322393,-282124.988501566,57283200000.00001
2024-07-14 07:15:00,-14287613.102053499,-6282018.012760916,-9763307.995073877,-1749422.7377308877,-282293.2144974843,57283200000.00001
2024-07-14 07:20:00,-14299186.163951319,-6285466.972241734,-9796468.968463592,-1750383.2074597229,-282448.1993855464,57283200000.00001
2024-07-14 07:25:00,-14329039.519328,-6288637.24640792,-9846556.481017886,-1751266.0686199272,-282590.66107276105,57283200000.00001
2024-07-14 07:30:00,-14376385.046398165,-6291539.869677606,-9912839.85358654,-1752074.3940874338,-282721.09540956334,57283200000.00001
2024-07-14 07:35:00,-14440423.668979071,-6294183.289568418,-9994560.95029053,-1752810.5363355083,-282839.8819995936,57283200000.00001
2024-07-14 07:40:00,-14520483.007878937,-6296579.8466337845,-10091114.784408398,-1753477.931973965,-282947.57538670814,57283200000.00001
2024-07-14 07:45:00,-14615886.069113107,-6298739.010632342,-10201873.658239892,-1754079.2181507782,-283044.6011106939,57283200000.00001
2024-07-14 07:50:00,-14725988.372854678,-6300669.796516281,-10326240.020677662,-1754616.9053589639,-283131.36427383294,57283200000.00001
2024-07-14 07:55:00,-14850176.208450485,-6302380.788840107,-10463644.849286728,-1755093.3842339537,-283208.2506377517,57283200000.00001
2024-07-14 08:00:00,-14794847.464719312,-6303402.835151105,-10424047.32653636,-1755378.0047256239,-283254.17803527124,57283200000.00001
2024-07-14 08:05:00,-14759291.822236551,-6304246.0364693655,-10403147.139221972,-1755612.8202826078,-283292.06872742093,57283200000.00001
2024-07-14 08:10:00,-14743071.857289603,-6304542.758072263,-10400176.080200993,-1755695.4516150597,-283305.40241970296,57283200000.00001
2024-07-14 08:15:00,-14745398.107075358,-6304313.623891211,-10414392.779456323,-1755631.6420962857,-283295.105883719,57283200000.00001
2024-07-14 08:20:00,-14765502.38758791,-6303578.5901847575,-10445086.957686132,-1755426.9491653745,-283262.0758880492,57283200000.00001
2024-07-14 08:25:00,-14802671.023082597,-6302356.135527581,-10491599.964545272,-1755086.5187545158,-283207.14279902424,57283200000.00001
2024-07-14 08:30:00,-14856222.108681194,-6300663.978602685,-10553297.988764403,-1754615.285180494,-283131.10283594346,57283200000.00001
2024-07-14 08:35:00,-14925486.811127855,-6298519.587669034,-10629556.29300557,-1754018.1130217556,-283034.74096487433,57283200000.00001
2024-07-14 08:40:00,-15009858.831254644,-6295938.6335655665,-10719814.602564316,-1753299.3663093976,-282918.7613817438,57283200000.00001
2024-07-14 08:45:00,-15108745.081667876,-6292936.526366951,-10823521.651619082,-1752463.3364566185,-282783.8565645909,57283200000.00001
2024-07-14 08:50:00,-15221578.97801206,-6289527.987524558,-10940150.808524106,-1751514.1231081039,-282630.6880469896,57283200000.00001
2024-07-14 08:55:00,-15347819.115444642,-6285727.084255353,-11069198.845612591,-1750455.6437166801,-282459.88796337345,57283200000.00001
2024-07-14 09:00:00,-15509100.562325053,-6289387.777502792,-11225041.103784626,-1751475.0772792578,-282624.3874700622,57283200000.00001
2024-07-14 09:05:00,-15682100.974400202,-6292399.840816911,-11391886.092739599,-1752313.8797211642,-282759.73968227895,57283200000.00001
2024-07-14 09:10:00,-15878051.316598408,-6294937.553419012,-11580556.543412417,-1753020.5844964327,-282873.77613465174,57283200000.00001
2024-07-14 09:15:00,-16084642.625814086,-6296824.0335673345,-11779193.478514424,-1753545.9333984973,-282958.54834384855,57283200000.00001
2024-07-14 09:20:00,-16301485.11600257,-6298086.978658734,-11987432.03175659,-1753897.6396264818,-283015.300939728,57283200000.00001
2024-07-14 09:25:00,-16528252.731861059,-6298752.044635736,-12204967.742473895,-1754082.847873242,-283045.18681590963,57283200000.00001
2024-07-14 09:30:00,-16764527.699869288,-6298842.640294696,-12431407.518136958,-1754108.0770440914,-283049.2578866604,57283200000.00001
2024-07-14 09:35:00,-17009823.038077183,-6298381.198579926,-12666291.655486656,-1753979.5742880797,-283028.5222146676,57283200000.00001
2024-07-14 09:40:00,-17263852.298170038,-6297388.913034157,-12909352.218923518,-1753703.2416044478,-282983.93216799066,57283200000.00001
2024-07-14 09:45:00,-17526255.83697766,-6295885.922640527,-13160250.807316482,-1753284.6873176142,-282916.3927262516,57283200000.00001
2024-07-14 09:50:00,-17796691.223590437,-6293891.402545085,-13418665.215166505,-1752729.2513416684,-282826.7655574058,57283200000.00001
2024-07-14 09:55:00,-18074832.305691794,-6291423.616339495,-13684288.55408538,-1752042.0197401117,-282715.87136715464,57283200000.00001
2024-07-14 10:00:00,-18405108.673536245,-6308860.8485545395,-13988064.412953572,-1756897.9578253143,-283499.4431945395,57283200000.00001
2024-07-14 10:05:00,-18741118.360181123,-6325108.153797577,-14297461.835030632,-1761422.5238423622,-284229.5436200178,57283200000.00001
2024-07-14 10:10:00,-19123306.681708444,-6342009.871961744,-14649746.221269567,-1766129.3314323833,-284989.0512084076,57283200000.00001
2024-07-14 10:15:00,-19509150.469591036,-6357583.69986811,-15005742.604505952,-1770466.3467987133,-285688.8877788835,57283200000.00001
2024-07-14 10:20:00,-19898388.2043269,-6371887.667801491,-15365191.389276447,-1774449.7302738323,-286331.6610214596,57283200000.00001
2024-07-14 10:25:00,-20290737.986498177,-6384976.255665263,-15727814.950945934,-1778094.653476402,-286919.81908369245,57283200000.00001
2024-07-14 10:30:00,-20686052.73252766,-6396905.6018389,-16093461.058966229,-1781416.7498791872,-287455.8846395964,57283200000.00001
2024-07-14 10:35:00,-21084279.991636664,-6407730.9952423135,-16462065.9917273,-1784431.416396594,-287942.3421912688,57283200000.00001
2024-07-14 10:40:00,-21485198.219532605,-6417499.693344862,-16833410.419829126,-1787151.813336544,-288381.3153338516,57283200000.00001
2024-07-14 10:45:00,-21888683.98918969,-6426258.90033715,-17207366.572672945,-1789591.086169839,-288774.9252683151,57283200000.00001
2024-07-14 10:50:00,-22294620.70714052,-6434053.206941696,-17583813.753701046,-1791761.6525660413,-289125.1757549751,57283200000.00001
2024-07-14 10:55:00,-22702898.176593736,-6440924.757496908,-17962637.888139922,-1793675.2489231892,-289433.96062169666,57283200000.00001
2024-07-14 11:00:00,-23181734.739117842,-6459439.413419437,-18382326.813526724,-1798831.229053514,-290265.94832454453,57283200000.00001
2024-07-14 11:05:00,-23660381.416906286,-6476613.864704164,-18802834.213895135,-1803613.987639134,-291037.71164176957,57283200000.00001
2024-07-14 11:10:00,-24189561.00660364,-6494190.095535542,-19268775.576978624,-1808508.6341997706,-291827.52960950864,57283200000.00001
2024-07-14 11:15:00,-24716670.420659423,-6510346.610526775,-19733884.911859278,-1813007.9168555567,-292553.5502198742,57283200000.00001
2024-07-14 11:20:00,-25220425.066328395,-6525135.604678124,-20176871.931821615,-1817126.3709230213,-293218.11894439685,57283200000.00001
2024-07-14 11:25:00,-25701375.855722334,-6538605.3246912,-20598299.08291614,-1820877.432192485,-293823.40383106034,57283200000.00001
2024-07-14 11:30:00,-26160691.247248426,-6550820.987456183,-20999268.953288782,-1824279.2623295689,-294372.3355122716,57283200000.00001
2024-07-14 11:35:00,-26599851.97556555,-6561853.440307861,-21381150.33438496,-1827351.5909718084,-294868.09763408755,57283200000.00001
2024-07-14 11:40:00,-27019464.713411596,-6571748.968629204,-21744545.73592048,-1830107.3077195243,-295312.7701092871,57283200000.00001
2024-07-14 11:45:00,-27420499.93519748,-6580561.709367116,-22090370.846677117,-1832561.4886845124,-295708.78567409207,57283200000.00001
2024-07-14 11:50:00,-27803870.04570424,-6588342.560112131,-22419486.563977875,-1834728.3078793273,-296058.4314987099,57283200000.00001
2024-07-14 11:55:00,-28170433.44016638,-6595139.405586107,-22732702.824568845,-1836621.1002898014,-296363.85936494544,57283200000.00001
2024-07-14 12:00:00,-28587160.785252884,-6607683.9206690835,-23065621.44292861,-1840114.5095534148,-296927.5685870285,57283200000.00001
