,COD,CODs,TSS,NH4,PO4,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew
2024-07-13 14:45:00,,,,,,-36543497.93182208,-20353803.138424717,-42653560.92218511,-4344392.49613838,-701026.9709677841,216000.00000000003
2024-07-13 14:50:00,,,,,,-36636094.32605943,-20384633.42011665,-42736624.672109365,-4351546.5467661545,-702181.3745918116,216000.00000000003
2024-07-13 14:55:00,,,,,,-36727683.63057969,-20415964.766817458,-42818349.74536363,-4358800.54148903,-703351.9055584575,216000.00000000003
2024-07-13 15:00:00,,,,,,-36806142.73568143,-20450835.48900099,-42892702.65413868,-4364641.3490232965,-704294.3995014866,216000.00000000003
2024-07-13 15:05:00,,,,,,-36884104.67098233,-20486301.648651592,-42966155.50357554,-4370622.463863956,-705259.5339416839,216000.00000000003
2024-07-13 15:10:00,,,,,,-36962376.84193072,-20522728.17035074,-43039470.25018361,-4376805.312511941,-706257.2208826091,216000.00000000003
2024-07-13 15:15:00,,,,,,-37041553.8057286,-20560404.07805874,-43113197.318138175,-4383239.537450975,-707295.470815953,216000.00000000003
2024-07-13 15:20:00,,,,,,-37121003.02981546,-20599040.41426947,-43186741.393368326,-4389876.349402815,-708366.4109263633,216000.00000000003
2024-07-13 15:25:00,,,,,,-37201280.5289646,-20638918.82408569,-43260611.251861,-4396764.639495421,-709477.930464034,216000.00000000003
2024-07-13 15:30:00,,,,,,-37282742.66170124,-20680237.21817492,-43335123.83474617,-4403939.521997204,-710635.6955950034,216000.00000000003
2024-07-13 15:35:00,,,,,,-18054745.73742136,-10013254.500264212,-20975649.270627532,-2131572.5477697407,-343958.2974810265,104371.2
2024-07-13 15:40:00,,,,,,-18094193.38997174,-10034087.4474124,-21011298.362455834,-2135226.07382182,-344547.8437303392,104371.2
2024-07-13 15:45:00,,,,,,-18133458.039906923,-10055234.216462696,-21046566.427756645,-2138951.802525102,-345149.04086200526,104371.2
2024-07-13 15:50:00,,,,,,-18172392.77857177,-10076610.307733659,-21081324.337065414,-2142734.625761948,-345759.45097522356,104371.2
2024-07-13 15:55:00,,,,,,-18211102.996227846,-10098267.728435071,-21115669.250386804,-2146583.5114677376,-346380.5211686578,104371.2
2024-07-13 16:00:00,,,,,,-18240623.58885552,-10116046.263511771,-21140675.33253939,-2149907.439558763,-346916.8822924369,104371.2
2024-07-13 16:05:00,,,,,,-18270013.05539946,-10134131.094482668,-21165379.48321333,-2153300.2809481123,-347464.36351662735,104371.2
2024-07-13 16:10:00,,,,,,-18299311.73377302,-10152542.892781762,-21189817.665735483,-2156765.7909367713,-348023.5708102519,104371.2
2024-07-13 16:15:00,,,,,,-12969935.336051213,-7197572.580809415,-15011794.961088685,-1528710.1385645375,-246678.22690473235,73856.78935175094
2024-07-13 16:20:00,,,,,,-12610908.976306912,-7000311.067874811,-14589563.35747073,-1486513.8131543659,-239869.27439536378,71699.12443899263
2024-07-13 16:25:00,,,,,,-12420151.073048629,-6896592.561680699,-14362259.311389694,-1464199.62421461,-236268.57572553953,70504.61185647528
2024-07-13 16:30:00,,,,,,-12289618.333418,-6826473.609170125,-14204737.829437384,-1449031.4836154708,-233820.98940158755,69656.31059566043
2024-07-13 16:35:00,,,,,,-12183800.569990775,-6770238.4751898255,-14075892.934303489,-1436821.3205803705,-231850.7130936509,68951.80734437879
2024-07-13 16:40:00,,,,,,-12090947.057449613,-6721357.501177145,-13962119.21071079,-1426181.751917364,-230133.87360484758,68324.00805440835
2024-07-13 16:45:00,,,,,,-12006545.063711138,-6677319.372220205,-13858186.848824427,-1416578.8120882416,-228584.30831423908,67747.01453308965
2024-07-13 16:50:00,,,,,,-11928533.099952245,-6636970.049212065,-13761711.483884973,-1407767.1647265735,-227162.4288536063,67209.02213131804
2024-07-13 16:55:00,,,,,,-11854259.414814599,-6598828.929671112,-13669625.245836524,-1399432.1282555717,-225817.4570594219,66694.86848759722
2024-07-13 17:00:00,,,,,,-11776028.417274872,-6560392.569274875,-13575003.825883882,-1391965.3802531739,-224612.59544994403,66196.62236399681
2024-07-13 17:05:00,,,,,,-11698889.525236567,-6522615.323285433,-13481657.446972828,-1384616.8172424047,-223426.804600479,65705.87934482466
2024-07-13 17:10:00,,,,,,-11621997.150138117,-6485021.712320394,-13388612.096190905,-1377286.4125047945,-222243.943836001,65217.83738533665
2024-07-13 17:15:00,,,,,,-11543775.876909602,-6446728.789321533,-13294053.3651876,-1369787.4889760592,-221033.89026659148,64723.60714395344
2024-07-13 17:20:00,,,,,,-11463006.206661629,-6407046.585036402,-13196581.661170037,-1361973.6277645996,-219773.01720746956,64216.358741427364
2024-07-13 17:25:00,,,,,,-11379623.328291895,-6365931.323790829,-13096126.09704259,-1353835.8415428796,-218459.8744307829,63695.72450750056
2024-07-13 17:30:00,,,,,,-11293909.93204285,-6323534.607903903,-12993014.987606714,-1345406.7630403156,-217099.72767241465,63163.2749081834
2024-07-13 17:35:00,,,,,,-11205130.784814386,-6279436.208653967,-12886407.173343644,-1336597.1284441068,-215678.17299893548,62614.90766358951
2024-07-13 17:40:00,,,,,,-11113839.045930916,-6233938.952693213,-12776942.42819815,-1327471.6618661948,-214205.6545284088,62053.71206067319
2024-07-13 17:45:00,,,,,,-11021234.220295401,-6187709.946634561,-12666002.29084088,-1318172.7965500797,-212705.1558069448,61486.37282206787
2024-07-13 17:50:00,,,,,,-10927049.995644243,-6140593.96335214,-12553283.307927081,-1308667.809821109,-211171.39658476997,60911.39377246715
2024-07-13 17:55:00,,,,,,-10832557.644426744,-6093301.259293387,-12440247.411325816,-1299108.526335467,-209628.87584049586,60335.83987072588
2024-07-13 18:00:00,,,,,,-10734571.705402762,-6048240.685314586,-12326602.740471007,-1289850.2417983403,-208134.9253810959,59761.357734760175
2024-07-13 18:05:00,,,,,,-10637288.08074814,-6003437.002190059,-12213700.656731501,-1280636.030943113,-206648.08681127508,59191.27017134086
2024-07-13 18:10:00,,,,,,-10541116.313462028,-5959124.904404323,-12102014.767576706,-1271516.3615766692,-205176.50379987172,58627.84173286572
2024-07-13 18:15:00,,,,,,-10446302.548859537,-5915446.65896861,-11991830.88442042,-1262521.9625092628,-203725.13485944935,58072.42857270955
2024-07-13 18:20:00,,,,,,-10353746.135967117,-5872916.218937567,-11884184.225382885,-1253762.934810732,-202311.74629900453,57530.013233628146
2024-07-13 18:25:00,,,,,,-10263953.334050225,-5831827.833894368,-11779658.139317108,-1245302.5659205639,-200946.55040990922,57003.385095454185
2024-07-13 18:30:00,,,,,,-10177456.19618757,-5792491.223945908,-11678865.231317641,-1237207.4556985474,-199640.29398772024,56495.474748836146
2024-07-13 18:35:00,,,,,,-10094391.52844103,-5754993.938552143,-11581963.89544864,-1229496.820624759,-198396.0778735407,56007.011189557554
2024-07-13 18:40:00,,,,,,-10014465.308509007,-5719177.986995838,-11488617.95700747,-1222137.4048199677,-197208.53577776754,55536.33306826046
2024-07-13 18:45:00,,,,,,-9938602.708141094,-5685581.02768353,-11399889.78236575,-1215244.5709748962,-196096.28304367646,55088.542201250224
2024-07-13 18:50:00,,,,,,-9866578.058381325,-5654086.164160518,-11315520.803425984,-1208793.871870809,-195055.37477915332,54662.35106918724
2024-07-13 18:55:00,,,,,,-9798310.71959572,-5624658.525077305,-11235418.739445139,-1202778.3476119211,-194084.68791010554,54257.27891282713
2024-07-13 19:00:00,,,,,,-9737987.937377077,-5598685.071042324,-11163442.132872555,-1197494.7206937368,-193232.10265739853,53873.570619107755
2024-07-13 19:05:00,,,,,,-9681152.41901315,-5574673.965844743,-11095440.852079842,-1192624.7893581882,-192446.27282825316,53509.969396832494
2024-07-13 19:10:00,,,,,,-9627579.464227438,-5552504.702614407,-11031155.662506921,-1188143.2016075857,-191723.1075321332,53165.1638585872
2024-07-13 19:15:00,,,,,,-9577437.494262377,-5532283.492258367,-10970777.643860828,-1184073.1032855413,-191066.3416665306,52840.015453119486
2024-07-13 19:20:00,,,,,,-9530769.26636714,-5514045.352368267,-10914353.339814242,-1180422.4281930446,-190477.25545842323,52534.686488304375
2024-07-13 19:25:00,,,,,,-9487508.082367107,-5497761.273666162,-10861804.067147816,-1177185.3676214998,-189954.91159346935,52248.74168439233
2024-07-13 19:30:00,,,,,,-9447362.028773127,-5483271.817975026,-10812793.168043012,-1174328.1733109858,-189493.86432972737,51980.50677877214
2024-07-13 19:35:00,,,,,,-9410003.832075749,-5470395.919121348,-10766943.794052966,-1171812.420686842,-189087.9133381041,51728.120528568405
2024-07-13 19:40:00,,,,,,-9375474.711988896,-5459165.19779498,-10724301.173483934,-1169645.1908614885,-188738.2012526493,51491.756944957044
2024-07-13 19:45:00,,,,,,-9343829.092067696,-5449619.363546225,-10684925.415209835,-1167835.2983015347,-188446.1504077477,51271.661721704135
2024-07-13 19:50:00,,,,,,-9314744.308287185,-5441577.56889516,-10648445.566009538,-1166344.2662966533,-188205.5520615055,51066.01586577732
2024-07-13 19:55:00,,,,,,-9288466.749426309,-5435190.2319653975,-10615141.5579416,-1165204.5822354609,-188021.64849708576,50876.127188109385
2024-07-13 20:00:00,,,,,,-9268876.211546153,-5431748.219880511,-10588516.470607247,-1165671.5443389576,-188096.99920015005,50701.705843864445
2024-07-13 20:05:00,,,,,,-9251872.92095236,-5429862.380202553,-10564821.537552929,-1166456.9330169722,-188223.7323731933,50542.06550201858
2024-07-13 20:10:00,,,,,,-9237334.908616006,-5429466.110309773,-10543914.92746308,-1167547.5683872062,-188399.72126248106,50396.48110005565
2024-07-13 20:15:00,,,,,,-9225178.062181864,-5430514.1681810785,-10525698.484426204,-1168934.6995422547,-188623.553789773,50264.442959053325
2024-07-13 20:20:00,,,,,,-9215359.940935543,-5432984.833012753,-10510122.127749743,-1170614.4672843278,-188894.60722088022,50145.67781846027
2024-07-13 20:25:00,,,,,,-9207859.369564433,-5436869.113157729,-10497159.923475344,-1172585.7584624582,-189212.7019337149,50040.02765770358
2024-07-13 20:30:00,,,,,,-9202650.840670984,-5442155.5349813495,-10486780.953944545,-1174846.9114180622,-189577.56979700553,49947.3113748701
2024-07-13 20:35:00,,,,,,-9199716.448990762,-5448836.492222297,-10478963.293784428,-1177396.9936868718,-189989.06034492713,49867.394933920164
2024-07-13 20:40:00,,,,,,-9199374.098322643,-5457104.776997653,-10474066.71796217,-1180278.5517918405,-190454.03903913795,49801.95407702371
2024-07-13 20:45:00,,,,,,-9201166.689557254,-5466694.474794943,-10471568.059419064,-1183435.0274485939,-190963.37942920494,49748.46246600342
2024-07-13 20:50:00,,,,,,-9204606.866380295,-5477320.7841066085,-10470910.195120532,-1186805.6293600101,-191507.2720103653,49704.23821170589
2024-07-13 20:55:00,,,,,,-9209771.458422823,-5489034.250916259,-10472178.000668908,-1190402.152518127,-192087.62006542503,49669.6500331404
2024-07-13 21:00:00,,,,,,-9214150.367880855,-5507709.089258516,-10477647.158996461,-1193779.0285911271,-192632.52506811367,49643.70280602766
2024-07-13 21:05:00,,,,,,-9219405.820191976,-5526925.190000992,-10484031.16305076,-1197278.401864954,-193197.1966645721,49622.64659484367
2024-07-13 21:10:00,,,,,,-9225607.931354519,-5546734.52470712,-10491410.8748385,-1200911.0576778967,-193783.37521620607,49606.82591231309
2024-07-13 21:15:00,,,,,,-9232492.258907491,-5566985.510931686,-10499486.519284714,-1204643.8176189328,-194385.70693396422,49594.79402312095
2024-07-13 21:20:00,,,,,,-9239522.778701585,-5587357.752587671,-10507649.312565254,-1208407.1832259179,-194992.9772932731,49583.660925469776
2024-07-13 21:25:00,,,,,,-9246797.124589507,-5607909.673291138,-10516011.025486674,-1212213.7614871084,-195607.2206036016,49573.95044181877
2024-07-13 21:30:00,,,,,,-9254280.36669424,-5628617.170538428,-10524532.672049,-1216058.4033312427,-196227.60599208684,49565.48208360338
2024-07-13 21:35:00,,,,,,-9261555.083831465,-5649220.618648906,-10532740.321481626,-1219885.1838895243,-196845.10921853688,49556.03529325022
2024-07-13 21:40:00,,,,,,-9268856.771301942,-5669856.5461563105,-10540902.658009715,-1223723.7988671472,-197464.52208992597,49546.889177727106
2024-07-13 21:45:00,,,,,,-9276464.384246215,-5690690.3532823445,-10549337.847570205,-1227610.082775034,-198091.62699324408,49539.54813723602
2024-07-13 21:50:00,,,,,,-9284114.65908168,-5711556.267545057,-10557747.477583263,-1231508.3697052489,-198720.66874789243,49532.61645890976
2024-07-13 21:55:00,,,,,,-9292021.935339248,-5732581.073749258,-10566376.3326828,-1235446.1172825228,-199356.0780160434,49527.25012932153
2024-07-13 22:00:00,,,,,,-9304725.145862604,-5751956.189862403,-10577157.467903093,-1238453.1984685399,-199841.3115710598,49525.59971459537
2024-07-13 22:05:00,,,,,,-9317730.065067427,-5771556.969654277,-10588238.792299943,-1241519.2658385416,-200336.06335121923,49525.97144682697
2024-07-13 22:10:00,,,,,,-9331017.608545437,-5791370.3498914,-10599599.437948091,-1244641.433919576,-200839.8677461134,49528.26224285959
2024-07-13 22:15:00,,,,,,-9344871.513679177,-5811567.014518094,-10611563.897245986,-1247856.7135390213,-201358.69695743299,49534.00088655523
2024-07-13 22:20:00,,,,,,-9358762.27144382,-5831808.855614589,-10623534.211562268,-1251093.1413419761,-201880.93871654617,49540.42222700356
2024-07-13 22:25:00,,,,,,-9372273.66042629,-5851826.443709828,-10635041.706898695,-1254293.6423885215,-202397.38320360237,49545.37062418829
2024-07-13 22:30:00,,,,,,-9385117.262053506,-5871429.02126539,-10645763.163572688,-1257418.0817435146,-202901.55409952166,49547.371211368096
2024-07-13 22:35:00,,,,,,-9397025.680001136,-5890437.653868497,-10655399.710473793,-1260428.9511256388,-203387.39893163717,49545.0663618663
2024-07-13 22:40:00,,,,,,-9407700.445369313,-5908654.277672453,-10663617.185472624,-1263284.5891152539,-203848.19506177955,49536.93138829381
2024-07-13 22:45:00,,,,,,-9416771.916155325,-5925836.024689584,-10670000.837478148,-1265933.7401992187,-204275.67171396478,49521.06631491994
2024-07-13 22:50:00,,,,,,-9423818.843497863,-5941707.56733338,-10674077.47931401,-1268318.1921955955,-204660.4355588347,49495.298737312325
2024-07-13 22:55:00,,,,,,-9428768.362788592,-5956213.481722281,-10675768.47937059,-1270426.634903252,-205000.66154120653,49459.28388618799
2024-07-13 23:00:00,,,,,,-9432862.708545322,-5964195.710672171,-10672777.318937194,-1271724.74384943,-205210.12912115804,49408.87020630967
2024-07-13 23:05:00,,,,,,-9433137.865602039,-5969801.465643068,-10665525.975238297,-1272522.926501525,-205338.92677638258,49339.451567716475
2024-07-13 23:10:00,,,,,,-9429018.363447465,-5972657.23296918,-10653373.405710636,-1272741.9626193454,-205374.27124084896,49248.0954289662
2024-07-13 23:15:00,,,,,,-9420131.056064364,-5972515.746489795,-10635909.535439271,-1272329.6497876877,-205307.7389430133,49132.94712982284
2024-07-13 23:20:00,,,,,,-9406437.794861594,-5969341.516382522,-10613103.070975898,-1271278.9193792178,-205138.18926346474,48993.90324654903
2024-07-13 23:25:00,,,,,,-9358088.251649842,-5944162.42616939,-10551309.311784633,-1265550.9637728056,-204213.9055178846,48675.79247132585
2024-07-13 23:30:00,,,,,,-9333586.127853848,-5934109.290760187,-10516527.289171038,-1263052.8438873852,-203810.79980910086,48483.23099906419
2024-07-13 23:35:00,,,,,,-9304698.536343062,-5921254.936256848,-10476912.341082651,-1259967.017150817,-203312.85958570003,48269.242151300015
2024-07-13 23:40:00,,,,,,-9271503.958165284,-5905638.99042445,-10432562.324641883,-1256302.256323943,-202721.5004522726,48034.30373058008
2024-07-13 23:45:00,,,,,,-9233647.856146757,-5887025.508860198,-10383087.370947238,-1252008.6823709067,-202028.67374621448,47776.64510395025
2024-07-13 23:50:00,,,,,,-9190856.281260943,-5865227.93263233,-10328190.551734168,-1247047.0255857387,-201228.04276497147,47494.932652111595
2024-07-13 23:55:00,,,,,,-9143494.568004066,-5840465.650374884,-10268295.590289764,-1241464.4277295987,-200327.21447454882,47191.15544735653
2024-07-14 00:00:00,,,,,,-9079094.117308626,-5811061.667518998,-10191894.183698626,-1235274.5986800347,-199328.4011506419,46865.90906868235
2024-07-14 00:05:00,,,,,,-9011242.425577695,-5779184.554094943,-10111685.204918835,-1228557.2388820418,-198244.46354687485,46522.30701436099
2024-07-14 00:10:00,,,,,,-8940418.443885654,-5745132.303571406,-10028210.588341312,-1221375.6732732272,-197085.62000545245,46162.83609675401
2024-07-14 00:15:00,,,,,,-8867321.184610061,-5709345.413220077,-9942258.733334402,-1213823.5278520153,-195866.9783579387,45791.12017676118
2024-07-14 00:20:00,,,,,,-8792465.168961087,-5672147.881614402,-9854410.38566115,-1205969.6722976381,-194599.65166620965,45409.831758800385
2024-07-14 00:25:00,,,,,,-8716284.144375525,-5633813.929323611,-9765154.939241052,-1197872.4045150517,-193293.0470922014,45021.227414235465
2024-07-14 00:30:00,,,,,,-8639028.622121122,-5594482.856560731,-9674782.447013337,-1189561.2554139341,-191951.92985088468,44626.61047097157
2024-07-14 00:35:00,,,,,,-8560549.932946548,-5554044.126453022,-9583132.89381883,-1181012.676447766,-190572.50006316204,44225.22723249262
2024-07-14 00:40:00,,,,,,-8481167.207166562,-5512743.359614756,-9490550.819783164,-1172279.1044339763,-189163.21912457325,43818.760368695526
2024-07-14 00:45:00,,,,,,-8333641.026213673,-5426764.488904757,-9321835.98536745,-1154042.5973861623,-186220.51003276685,43059.79238355935
2024-07-14 00:50:00,,,,,,-8251431.7413241295,-5382956.396725249,-9226297.267066369,-1144771.9756631476,-184724.56880018953,42637.9122693896
2024-07-14 00:55:00,,,,,,-8164538.706032349,-5335838.945357595,-9125596.575857447,-1134796.0496422201,-183114.81710135803,42191.47738802076
2024-07-14 01:00:00,,,,,,-8077644.97592934,-5285967.360395159,-9023496.459606603,-1124230.6783637616,-181409.95037233407,41743.47810625299
2024-07-14 01:05:00,,,,,,-7989778.405860127,-5235267.841635953,-8920453.435813181,-1113487.6940058693,-179676.42335094686,41290.15852741134
2024-07-14 01:10:00,,,,,,-7900064.824064826,-5183183.261071545,-8815479.872936687,-1102448.7166080081,-177895.13381629204,40827.01867395654
2024-07-14 01:15:00,,,,,,-7807973.466961096,-5129364.473608906,-8707983.816449465,-1091039.5007143207,-176054.1012516288,40351.3303474084
2024-07-14 01:20:00,,,,,,-7713748.971167302,-5073953.598508431,-8598251.0832705,-1079290.1914740994,-174158.18998786586,39864.37215868274
2024-07-14 01:25:00,,,,,,-7618069.30589442,-5017400.1273186235,-8487034.49954875,-1067296.4434558332,-172222.83519400936,39369.66283580159
2024-07-14 01:30:00,,,,,,-7522273.308481542,-4960593.243995317,-8375819.995073447,-1055247.4655349243,-170278.56830222634,38874.13525660732
2024-07-14 01:35:00,,,,,,-7427837.29092219,-4904503.183738496,-8266253.455669154,-1043349.6538347191,-168358.6941415114,38385.43267787003
2024-07-14 01:40:00,,,,,,-7335741.736399309,-4849780.203559077,-8159423.68478131,-1031741.3751095443,-166485.5400744946,37908.635126884605
2024-07-14 01:45:00,,,,,,-7246623.019523108,-4796860.223602558,-8056027.378261799,-1020515.4683699039,-164674.08694150712,37447.04168376309
2024-07-14 01:50:00,,,,,,-7158087.05841652,-4744167.849261526,-7953396.113440056,-1009336.8416828553,-162870.26308973343,36988.291047826424
2024-07-14 01:55:00,,,,,,-7067840.196680486,-4690178.243661688,-7848984.447377923,-997881.0734051414,-161021.71866310228,36520.54358995839
2024-07-14 02:00:00,,,,,,-6981131.38362603,-4638237.752191224,-7748683.2567525,-986859.5542023035,-159243.24624628076,36075.65661590939
2024-07-14 02:05:00,,,,,,-6897645.252917565,-4588298.627812388,-7652063.559463,-976262.8648726773,-157533.32592263652,35647.11520828333
2024-07-14 02:10:00,,,,,,-6816442.805779417,-4539742.854688311,-7558078.692729344,-965959.5571691428,-155870.74672502073,35230.08249380138
2024-07-14 02:15:00,,,,,,-6737660.255435829,-4492667.068310288,-7466875.233120964,-955970.2369783494,-154258.8336942336,34825.27723174428
2024-07-14 02:20:00,,,,,,-6662128.449378661,-4447636.135333826,-7379365.9856219515,-946415.1670995717,-152716.99287288534,34437.009856199205
2024-07-14 02:25:00,,,,,,-6590444.737977985,-4405060.395622295,-7296204.17779617,-937381.733839495,-151259.3252331912,34068.38310964527
2024-07-14 02:30:00,,,,,,-6522578.520327796,-4364927.284861675,-7217350.126053436,-928867.3138899816,-149885.40746861062,33719.25138868481
2024-07-14 02:35:00,,,,,,-6457866.493707182,-4326803.812560746,-7142061.9477803605,-920779.8298794958,-148580.38163964584,33386.198351127015
2024-07-14 02:40:00,,,,,,-6395231.1480335975,-4289978.243852743,-7069140.559167008,-912967.8781067845,-147319.81669450382,33063.664823110266
2024-07-14 02:45:00,,,,,,-6333873.6274478,-4253919.595966192,-6997699.293833211,-905318.4906545619,-146085.48371925883,32747.52984683628
2024-07-14 02:50:00,,,,,,-6274006.704283344,-4218773.998347757,-6927970.787516481,-897862.7908910373,-144882.40489378097,32438.901803575158
2024-07-14 02:55:00,,,,,,-6216315.3689236725,-4185007.922499663,-6860707.131086456,-890700.0919101365,-143726.60574004467,32141.330631318935
2024-07-14 03:00:00,,,,,,-6159066.662996412,-4153987.6132552284,-6795868.627329564,-884121.712937493,-142665.09458764087,31860.270261687318
2024-07-14 03:05:00,,,,,,-6105541.180656079,-4125347.397661991,-6735150.632294337,-878049.366121882,-141685.23862421274,31597.95430615383
2024-07-14 03:10:00,,,,,,-6055390.083665737,-4098866.3817891274,-6678165.621154102,-872436.0865443699,-140779.45941965966,31352.61526004484
2024-07-14 03:15:00,,,,,,-6007797.98923403,-4074007.512719435,-6624011.545172906,-867167.6137326568,-139929.31948867868,31120.068144177825
2024-07-14 03:20:00,,,,,,-5961999.922218762,-4050262.6955850204,-6571843.045455129,-862135.8343995581,-139117.37327811052,30896.37812315496
2024-07-14 03:25:00,,,,,,-5917861.960086207,-4027547.9766923487,-6521511.357541412,-857322.9032832114,-138340.74121160913,30680.871370823286
2024-07-14 03:30:00,,,,,,-5875872.7293980215,-4006203.981590216,-6473553.52391865,-852801.355453727,-137611.12781185136,30476.10263441708
2024-07-14 03:35:00,,,,,,-5836761.019945763,-3986738.631008515,-6428770.304086246,-848679.3484683499,-136945.98577557463,30285.87791042048
2024-07-14 03:40:00,,,,,,-5800918.92113913,-3969430.7554736817,-6387591.343135888,-845016.2744157107,-136354.89882617144,30112.25684277577
2024-07-14 03:45:00,,,,,,-5768129.15165135,-3954143.862146649,-6349774.842963578,-841783.1154600019,-135833.18454013666,29954.137915934825
2024-07-14 03:50:00,,,,,,-5737671.841551297,-3940395.7910773545,-6314525.954453647,-838877.262205744,-135364.2854922905,29807.806898862247
2024-07-14 03:55:00,,,,,,-5708814.87251281,-3927691.938997628,-6281037.2739771,-836193.4440067783,-134931.2148283665,29669.478506277497
2024-07-14 04:00:00,,,,,,-5680250.131567978,-3916511.0863805446,-6248895.463262746,-833702.6313841662,-134529.28824608139,29538.096787133054
2024-07-14 04:05:00,,,,,,-5653518.84382287,-3906529.5612126775,-6218756.502199557,-831468.4436127758,-134168.7715829707,29415.887402294906
2024-07-14 04:10:00,,,,,,-5629323.903900405,-3898243.5019517657,-6191393.003532225,-829596.3356254746,-133866.68143047436,29306.532447797515
2024-07-14 04:15:00,,,,,,-5607885.616301155,-3891819.3786931075,-6167046.342937187,-828121.5481386682,-133628.70435873966,29211.209785142117
2024-07-14 04:20:00,,,,,,-5588805.041997456,-3886995.783808419,-6145276.662644463,-826988.2537902999,-133445.8318616166,29127.87440406616
2024-07-14 04:25:00,,,,,,-5571342.736598036,-3883270.8270570794,-6125269.962280163,-826089.5089602931,-133300.80712768366,29052.698763481945
2024-07-14 04:30:00,,,,,,-5554879.0357144885,-3880221.254507869,-6106344.335879438,-825335.160878443,-133179.0827781124,28982.470117787507
2024-07-14 04:35:00,,,,,,-5539444.128074929,-3877875.66649826,-6088532.403888819,-824731.1947743053,-133081.62461130836,28917.361915441797
2024-07-14 04:40:00,,,,,,-5525557.274796927,-3876601.866180659,-6072404.620553122,-824355.7764408378,-133021.04574386246,28860.0944860203
2024-07-14 04:45:00,,,,,,-5513663.094455697,-3876721.2647181945,-6058448.77125991,-824277.1333739518,-133008.35561261495,28813.008742640446
2024-07-14 04:50:00,,,,,,-5503814.31249317,-3878281.291720824,-6046721.816279134,-824505.2204861837,-133045.16057845234,28776.399886455274
2024-07-14 04:55:00,,,,,,-5495564.44213517,-3880977.755833127,-6036732.1958232755,-824975.2390053255,-133121.0044758593,28747.952706509284
2024-07-14 05:00:00,,,,,,-5487485.56788246,-3885294.483244186,-6027930.223636157,-825723.6686170392,-133241.7737995677,28724.211520063658
2024-07-14 05:05:00,,,,,,-5479995.237772633,-3890043.8221370797,-6019752.447132967,-826564.399786314,-133377.43723824612,28703.36325723114
2024-07-14 05:10:00,,,,,,-5473328.610863231,-3895397.980750776,-6012457.248192911,-827533.9344120112,-133533.88487102903,28686.64961491688
2024-07-14 05:15:00,,,,,,-5468076.074222733,-3901786.124732473,-6006693.203698281,-828723.2942867427,-133725.80430536074,28677.181234752774
2024-07-14 05:20:00,,,,,,-5464605.872336137,-3909484.766723867,-6002864.814414717,-830190.9831006192,-133962.63590941808,28676.913649725335
2024-07-14 05:25:00,,,,,,-5462823.487292071,-3918442.041083438,-6000868.158155919,-831925.730329861,-134242.56103050028,28685.377949582107
2024-07-14 05:30:00,,,,,,-5462248.501890605,-3928328.3290098184,-6000175.329117726,-833857.3133300043,-134554.2482873416,28700.076431343263
2024-07-14 05:35:00,,,,,,-5462372.77318902,-3938790.8211586345,-6000227.909795486,-835910.6416440295,-134885.5808107411,28718.35939647753
2024-07-14 05:40:00,,,,,,-5463115.861469532,-3949781.6974206883,-6000937.262865335,-838075.4080756835,-135234.8953940307,28739.81935580957
2024-07-14 05:45:00,,,,,,-5464925.033017343,-3961634.025374457,-6002794.358853799,-840422.1349831319,-135613.57178136898,28766.823316752147
2024-07-14 05:50:00,,,,,,-5468366.362851989,-3974769.5208294275,-6006420.586620538,-843040.111963421,-136036.01806682473,28802.36735538477
2024-07-14 05:55:00,,,,,,-5473779.119077207,-3989448.219809184,-6012188.108813585,-845984.2880481185,-136511.1010259464,28848.25759067203
2024-07-14 06:00:00,,,,,,-5482180.1455236785,-4003803.9956437913,-6019697.254859275,-849453.5193305988,-137070.9088010739,28903.55880526978
2024-07-14 06:05:00,,,,,,-5491881.82338475,-4019218.0221537794,-6028597.26218761,-853150.7571140077,-137667.5085343058,28965.652372445562
2024-07-14 06:10:00,,,,,,-5502616.307828384,-4035503.1828880925,-6038591.984274732,-857036.7023617176,-138294.55879018622,29033.1337169018
2024-07-14 06:15:00,,,,,,-5514556.361657087,-4052796.2335441425,-6049868.604761533,-861140.870384512,-138956.8222665917,29106.92343578725
2024-07-14 06:20:00,,,,,,-5528332.548562068,-4071573.7349312697,-6063115.784453849,-865565.1412333533,-139670.7386990184,29190.362076194153
2024-07-14 06:25:00,,,,,,-5544635.814249078,-4092361.3384683784,-6079087.352719634,-870422.0541568886,-140454.4678298616,29287.113906163886
2024-07-14 06:30:00,,,,,,-5563753.373575519,-4115390.772612992,-6098093.540120312,-875761.824813802,-141316.11264040897,29398.71460721495
2024-07-14 06:35:00,,,,,,-5585450.119375813,-4140508.2511976897,-6119871.833166575,-881552.6612847069,-142250.54307094132,29523.939845056397
2024-07-14 06:40:00,,,,,,-5609237.70136226,-4167369.5122408355,-6143882.779087163,-887722.0726493477,-143246.06172296288,29660.222445641437
2024-07-14 06:45:00,,,,,,-5634817.075060166,-4195766.863139962,-6169795.120467725,-894226.452538504,-144295.63211416765,29805.990712940194
2024-07-14 06:50:00,,,,,,-5662462.406527541,-4225917.082135681,-6197905.709870531,-901112.5397156095,-145406.7961813824,29962.70168589034
